account_id,company_name,segment,industry,region,arr,signup_date
ACC-01546,Moore-Baker,SMB,Legal Tech,Northeast,12003.26,2025-04-06
ACC-01547,"Wright, Scott and Evans",Enterprise,E-commerce,EMEA,302122.8,2025-04-14
ACC-01548,"Ross, Hardin and Navarro",SMB,Logistics,Midwest,22814.54,2025-12-10
ACC-01549,"Nguyen, Olson and Freeman",SMB,HR Tech,South,20043.7,2026-01-23
ACC-01550,"Warner, Weiss and Davis",Mid-Market,HealthTech,West,61205.0,2024-02-23
ACC-01551,"Evans, Cross and Johnston",SMB,HR Tech,South,23439.85,2025-09-12
ACC-01552,Deleon LLC,Enterprise,Data Infrastructure,West,91661.91,2025-05-31
ACC-01553,Hobbs-Hamilton,Mid-Market,Legal Tech,South,68632.03,2024-05-15
ACC-01554,Kane and Sons,Enterprise,InsurTech,West,269950.94,2024-09-23
ACC-01555,"Delgado, Guzman and Smith",SMB,Logistics,Northeast,22924.24,2024-05-15
ACC-01556,"Reyes, Torres and Williams",SMB,InsurTech,South,10410.53,2024-04-29
ACC-01557,"Cunningham, Murphy and Wolfe",SMB,Cybersecurity,South,22818.55,2026-05-04
ACC-01558,Williams Ltd,SMB,E-commerce,South,12809.73,2024-09-26
ACC-01559,Maddox-Mullins,Mid-Market,Legal Tech,EMEA,45345.67,2024-06-17
ACC-01560,"Wagner, Walker and Roberts",SMB,Logistics,Midwest,17446.47,2025-11-04
ACC-01561,Hernandez-Rogers,Mid-Market,Logistics,West,37279.8,2024-02-25
ACC-01562,Duncan-Williams,SMB,FinTech,South,12423.81,2025-12-23
ACC-01563,Baker-Ross,SMB,HealthTech,South,8693.46,2024-12-31
ACC-01564,Ayala-Anderson,Enterprise,InsurTech,South,231905.51,2024-04-25
ACC-01565,Castillo and Sons,Mid-Market,Cybersecurity,West,47724.28,2024-07-27
ACC-01566,Foster-Duncan,Mid-Market,Cybersecurity,Midwest,73745.88,2026-04-22
ACC-01567,"Gilbert, Fitzgerald and Sanchez",SMB,Data Infrastructure,Midwest,17920.31,2024-01-05
ACC-01568,Adams Group,SMB,Data Infrastructure,Midwest,15079.12,2024-03-19
ACC-01569,Cohen-Johnston,SMB,Logistics,West,23085.25,2024-01-27
ACC-01570,Powers Group,SMB,HealthTech,South,14350.49,2024-04-18
ACC-01571,Bailey-Flores,Mid-Market,Cybersecurity,West,30269.11,2026-04-30
ACC-01572,"Rios, Carrillo and Jackson",Mid-Market,Logistics,South,65843.19,2024-10-02
ACC-01573,Jensen-Branch,Mid-Market,FinTech,Northeast,88035.08,2025-11-02
ACC-01574,Hanson-Alexander,Mid-Market,Logistics,Northeast,86582.2,2026-01-21
ACC-01575,Gonzalez LLC,Enterprise,Data Infrastructure,Midwest,155523.73,2024-02-19
ACC-01576,Todd Inc,Mid-Market,Legal Tech,Northeast,76879.55,2026-01-31
ACC-01577,Singh and Sons,SMB,Data Infrastructure,South,9573.37,2024-09-18
ACC-01578,"Mcintosh, Melton and Wilkins",SMB,EdTech,West,8348.7,2024-08-01
ACC-01579,Cooper Inc,SMB,EdTech,Northeast,19001.86,2025-10-31
ACC-01580,Cole-Johnson,SMB,Legal Tech,South,21618.71,2026-01-23
ACC-01581,Singh and Sons,Mid-Market,Legal Tech,EMEA,33533.63,2025-11-12
ACC-01582,Payne LLC,SMB,E-commerce,EMEA,11397.81,2025-04-01
ACC-01583,"Webb, Blair and Thomas",Enterprise,Logistics,Northeast,264547.69,2025-03-09
ACC-01584,"Barnett, Bennett and Escobar",SMB,EdTech,Northeast,18435.75,2025-03-20
ACC-01585,"Williams, Jackson and Campbell",Mid-Market,HealthTech,West,58367.19,2025-04-19
ACC-01586,"Williamson, Brown and Pena",Mid-Market,Cybersecurity,South,59273.12,2025-10-24
ACC-01587,Jones Ltd,SMB,Legal Tech,South,15435.04,2026-03-31
ACC-01588,Alvarado-Durham,SMB,Cybersecurity,Midwest,19633.34,2024-11-03
ACC-01589,Lin-Smith,Mid-Market,InsurTech,South,44206.31,2024-02-18
ACC-01590,"Hughes, Whitney and Romero",Mid-Market,FinTech,EMEA,31996.09,2025-03-11
ACC-01591,"Garcia, Stewart and Delacruz",SMB,Logistics,EMEA,21818.02,2024-12-29
ACC-01592,"Miller, Gonzalez and Rasmussen",SMB,HealthTech,EMEA,8276.57,2026-01-28
ACC-01593,"House, Smith and Wright",Mid-Market,Cybersecurity,Midwest,79789.14,2024-02-16
ACC-01594,"Torres, Burns and Garner",SMB,Legal Tech,Northeast,17982.54,2025-04-10
ACC-01595,Reed LLC,Mid-Market,Logistics,EMEA,77509.21,2024-12-15
ACC-01596,Garrett-Young,Enterprise,Cybersecurity,Midwest,147377.09,2026-02-03
ACC-01597,"Hill, Brown and Scott",Enterprise,Legal Tech,West,224477.67,2024-01-19
ACC-01598,Zamora-Briggs,SMB,HealthTech,West,10919.5,2025-05-03
ACC-01599,Raymond LLC,SMB,EdTech,EMEA,20340.49,2024-11-06
ACC-01600,Hernandez Group,Mid-Market,Data Infrastructure,Northeast,69893.05,2025-12-07
ACC-01601,"Taylor, Blair and Meyer",Mid-Market,Legal Tech,West,33130.82,2024-01-15
ACC-01602,"Salazar, Garrett and Perez",SMB,FinTech,Midwest,22603.2,2024-08-02
ACC-01603,Berry Group,SMB,Cybersecurity,Midwest,15408.4,2025-10-03
ACC-01604,Browning-Murphy,Mid-Market,InsurTech,Midwest,30596.08,2026-02-27
ACC-01605,"Anderson, Delgado and Carpenter",SMB,Logistics,South,8370.89,2024-06-19
ACC-01606,"Mcbride, Huffman and Parker",Enterprise,Logistics,South,236161.65,2026-05-30
ACC-01607,"Roach, Browning and Jordan",SMB,HR Tech,Midwest,13012.13,2026-04-29
ACC-01608,Douglas PLC,Mid-Market,FinTech,Northeast,25511.83,2025-10-07
ACC-01609,Stewart PLC,Mid-Market,EdTech,South,80160.06,2026-01-24
ACC-01610,"Fry, Wilson and Stewart",Mid-Market,InsurTech,Northeast,27406.12,2025-02-13
ACC-01611,Acosta LLC,SMB,Data Infrastructure,EMEA,23899.78,2026-04-16
ACC-01612,Ali-Turner,Mid-Market,HR Tech,West,59340.07,2025-03-08
ACC-01613,"Peck, Shannon and Mahoney",Mid-Market,InsurTech,West,42410.18,2025-10-25
ACC-01614,Hernandez-Lopez,SMB,Logistics,West,16411.41,2025-10-23
ACC-01615,Lopez PLC,SMB,EdTech,West,10742.67,2026-01-13
ACC-01616,"Adams, Bradley and Hall",SMB,E-commerce,South,11945.75,2024-08-12
ACC-01617,Hall Inc,Mid-Market,E-commerce,EMEA,80474.5,2026-01-02
ACC-01618,Miller-Chan,Mid-Market,Cybersecurity,Northeast,71994.68,2025-02-03
ACC-01619,Shaw PLC,Enterprise,E-commerce,South,337924.07,2026-05-14
ACC-01620,Joseph-Brooks,SMB,HR Tech,Northeast,19741.86,2024-03-29
ACC-01621,Henry-Taylor,Mid-Market,Cybersecurity,Midwest,37966.47,2025-09-12
ACC-01622,Perez Group,SMB,EdTech,South,13162.08,2024-08-02
ACC-01623,Schaefer Group,Mid-Market,FinTech,Northeast,82258.9,2024-12-31
ACC-01624,Newton and Sons,Mid-Market,Cybersecurity,EMEA,27078.05,2024-03-06
ACC-01625,Jones Group,SMB,HealthTech,EMEA,11853.73,2025-07-29
ACC-01626,"Burns, Nguyen and Ellis",SMB,Legal Tech,Northeast,21343.06,2026-02-26
ACC-01627,Patterson Inc,SMB,InsurTech,Northeast,23237.4,2026-05-23
ACC-01628,"Moss, James and Edwards",Mid-Market,InsurTech,EMEA,68516.58,2025-12-24
ACC-01629,"Crosby, Armstrong and Herrera",SMB,Logistics,South,24365.0,2026-02-12
ACC-01630,"Liu, Buchanan and Meyer",SMB,HealthTech,EMEA,18364.15,2026-05-28
ACC-01631,Bryant-Rich,Enterprise,InsurTech,West,247264.78,2024-06-20
ACC-01632,Stone Group,Mid-Market,HR Tech,Northeast,35207.12,2024-10-26
ACC-01633,"Williams, Hughes and Hubbard",Mid-Market,InsurTech,South,72615.87,2024-04-11
ACC-01634,Lee Group,SMB,E-commerce,Northeast,21925.73,2024-05-05
ACC-01635,Wilkerson-Ayala,Mid-Market,Logistics,South,74999.25,2024-01-07
ACC-01636,Murray-Henderson,SMB,Logistics,Northeast,12874.89,2024-06-24
ACC-01637,"Ellison, Vaughn and Mckee",SMB,E-commerce,South,14130.94,2025-11-11
ACC-01638,Gallegos-Hayes,SMB,InsurTech,South,21382.67,2024-05-21
ACC-01639,"Mason, White and Richards",Mid-Market,EdTech,South,83374.24,2026-05-22
ACC-01640,"Payne, Long and Morris",SMB,E-commerce,West,15523.84,2026-02-27
ACC-01641,White PLC,SMB,InsurTech,West,9441.23,2024-11-18
ACC-01642,"Huang, Khan and Davis",SMB,Cybersecurity,South,9044.96,2026-02-16
ACC-01643,Holt-Meadows,SMB,Cybersecurity,EMEA,8982.77,2025-10-08
ACC-01644,Higgins Inc,Enterprise,InsurTech,Northeast,219984.64,2025-11-28
ACC-01645,Wilson Group,Mid-Market,Legal Tech,Northeast,84100.01,2024-01-09
ACC-01646,"Cox, Mills and Cruz",Mid-Market,InsurTech,EMEA,84829.29,2025-12-18
ACC-01647,"Salazar, Moore and Pierce",SMB,HR Tech,EMEA,18614.11,2025-09-25
ACC-01648,Tate LLC,Mid-Market,E-commerce,South,75401.02,2024-11-04
ACC-01649,"Savage, Huffman and Martin",SMB,InsurTech,Northeast,14629.89,2026-01-06
ACC-01650,White Ltd,Mid-Market,Cybersecurity,EMEA,89475.06,2024-10-17
ACC-01651,Barnes LLC,SMB,InsurTech,EMEA,13308.29,2024-12-14
ACC-01652,"Mack, Griffin and Sims",Mid-Market,Cybersecurity,West,26812.93,2026-03-26
ACC-01653,Roach and Sons,SMB,Legal Tech,Midwest,22147.89,2024-11-07
ACC-01654,Dean LLC,Mid-Market,InsurTech,West,72579.1,2026-05-11
ACC-01655,Ellis Group,SMB,InsurTech,Northeast,10104.82,2026-02-13
ACC-01656,"Aguirre, Franklin and Snyder",Mid-Market,HealthTech,South,44367.47,2026-01-24
ACC-01657,Chapman Group,SMB,E-commerce,Midwest,21691.59,2025-08-18
ACC-01658,Ortiz-Miller,Mid-Market,InsurTech,EMEA,40199.46,2024-11-02
ACC-01659,"Smith, Khan and Ramirez",SMB,Data Infrastructure,Midwest,20143.97,2025-06-16
ACC-01660,"Grant, Bryan and Williams",Mid-Market,HealthTech,Northeast,58569.37,2024-07-16
ACC-01661,Brown LLC,Mid-Market,E-commerce,South,31369.21,2025-12-29
ACC-01662,Thomas Inc,SMB,EdTech,West,9568.23,2025-03-11
ACC-01663,"Lane, Morrison and Rivera",Enterprise,Logistics,Midwest,228310.87,2025-01-13
ACC-01664,Williams Group,Mid-Market,EdTech,EMEA,61332.95,2026-03-08
ACC-01665,Martin LLC,SMB,Legal Tech,EMEA,16480.06,2025-03-09
ACC-01666,"Guerrero, Graves and Armstrong",Enterprise,Logistics,South,345381.67,2024-05-27
ACC-01667,"Thompson, Gibson and Riley",SMB,Logistics,South,10199.55,2025-12-22
ACC-01668,Davis LLC,SMB,InsurTech,West,19806.0,2025-04-11
ACC-01669,Richardson-Gray,SMB,Cybersecurity,EMEA,14278.65,2024-05-01
ACC-01670,Chang PLC,Mid-Market,EdTech,West,32856.32,2025-08-08
ACC-01671,Carter and Sons,SMB,InsurTech,Midwest,10001.62,2024-11-08
ACC-01672,Neal LLC,Enterprise,Legal Tech,Northeast,240636.92,2026-03-21
ACC-01673,Rose-Warren,SMB,Data Infrastructure,South,8827.07,2024-11-08
ACC-01674,"Clark, Brown and Duncan",Enterprise,HR Tech,Midwest,343928.77,2025-05-15
ACC-01675,"Rice, Miller and Ramsey",SMB,InsurTech,Northeast,9148.6,2024-02-15
ACC-01676,"Peck, Andersen and Mitchell",SMB,Data Infrastructure,Northeast,17617.99,2024-12-11
ACC-01677,"Abbott, Green and Andrews",Mid-Market,Logistics,EMEA,33632.62,2024-05-21
ACC-01678,"Gomez, Anderson and Hart",SMB,Logistics,South,19342.75,2024-06-01
ACC-01679,"Daniel, Jimenez and Morton",Mid-Market,E-commerce,West,76987.76,2025-11-11
ACC-01680,"Hall, Roberts and Lee",Mid-Market,EdTech,Midwest,83515.89,2024-12-13
ACC-01681,Johnson Ltd,SMB,Logistics,Northeast,18980.58,2024-06-18
ACC-01682,Mclaughlin and Sons,Mid-Market,Data Infrastructure,Northeast,61467.88,2024-05-06
ACC-01683,"Duarte, Gutierrez and Cook",Mid-Market,HealthTech,Midwest,87085.94,2025-07-08
ACC-01684,"Shaffer, Lewis and Davidson",Mid-Market,FinTech,EMEA,58914.0,2026-02-07
ACC-01685,"Campbell, Tyler and Parker",SMB,FinTech,West,19190.33,2025-06-28
ACC-01686,"Pierce, Wang and Wilson",SMB,FinTech,Northeast,21374.87,2024-09-08
ACC-01687,Peterson-Ramsey,Mid-Market,Data Infrastructure,South,30502.12,2025-06-30
ACC-01688,"Choi, Collier and Lee",Mid-Market,EdTech,EMEA,27923.94,2024-01-24
ACC-01689,Nielsen-Mendoza,SMB,Cybersecurity,South,8408.97,2025-06-24
ACC-01690,Robles-Brewer,SMB,Legal Tech,West,9948.96,2024-04-11
ACC-01691,Moore-Murray,SMB,Legal Tech,Midwest,11105.37,2026-02-25
ACC-01692,"Huang, Ford and Olsen",SMB,Legal Tech,South,19536.35,2024-03-01
ACC-01693,"Brown, Meyer and Cunningham",Mid-Market,E-commerce,Midwest,26766.13,2024-02-29
ACC-01694,"Stewart, Herrera and Clark",SMB,HealthTech,Northeast,10421.83,2024-11-27
ACC-01695,"Rivera, Hendricks and Flynn",SMB,HealthTech,West,11443.51,2026-02-09
ACC-01696,Montes LLC,Mid-Market,HR Tech,South,58060.38,2025-05-31
ACC-01697,Morgan Group,SMB,HealthTech,Northeast,9030.74,2025-04-20
ACC-01698,"Ferguson, Martin and Obrien",Mid-Market,HealthTech,South,26878.92,2025-10-10
ACC-01699,Larson LLC,SMB,FinTech,Northeast,17419.28,2025-08-23
ACC-01700,"Hodge, Mckinney and Nelson",Mid-Market,HR Tech,EMEA,67350.81,2024-05-08
ACC-01701,Crawford and Sons,SMB,EdTech,South,9426.44,2025-10-13
ACC-01702,Hayes-Sampson,SMB,Cybersecurity,Northeast,17187.48,2024-06-21
ACC-01703,Warren and Sons,Mid-Market,InsurTech,South,87487.89,2025-07-22
ACC-01704,Brooks Inc,SMB,FinTech,South,24338.95,2025-09-27
ACC-01705,Gentry Group,SMB,Cybersecurity,West,9022.98,2025-05-08
ACC-01706,"Johnson, Webb and Porter",SMB,Legal Tech,South,24987.11,2026-05-12
ACC-01707,Peterson Group,Mid-Market,Data Infrastructure,EMEA,43285.23,2024-06-14
ACC-01708,"Russo, Collins and Murphy",Mid-Market,Data Infrastructure,West,44541.49,2025-02-08
ACC-01709,Short PLC,Mid-Market,Cybersecurity,EMEA,89923.38,2025-03-18
ACC-01710,"Haney, Harris and Johnson",SMB,InsurTech,Northeast,23026.84,2024-12-16
ACC-01711,Reeves-Boyd,Mid-Market,Logistics,Northeast,40985.34,2024-11-25
ACC-01712,Collins Inc,SMB,Logistics,EMEA,13583.77,2025-12-09
ACC-01713,"Charles, Wiggins and Cook",SMB,FinTech,EMEA,16100.99,2024-01-10
ACC-01714,Garcia Ltd,Mid-Market,EdTech,EMEA,83192.43,2025-12-21
ACC-01715,"Edwards, Lane and Collins",SMB,EdTech,EMEA,9379.53,2025-10-26
ACC-01716,Flores and Sons,Mid-Market,InsurTech,West,83017.19,2026-04-15
ACC-01717,Hill-Flores,Mid-Market,HealthTech,Northeast,88182.54,2025-01-20
ACC-01718,Lambert-Nelson,Mid-Market,E-commerce,South,36517.13,2026-02-25
ACC-01719,Hill Inc,Mid-Market,FinTech,West,55075.01,2024-07-16
ACC-01720,"Castro, Garcia and Daniels",SMB,HR Tech,West,20893.16,2025-11-27
ACC-01721,"Flores, Thomas and Bush",Enterprise,E-commerce,Midwest,117889.62,2025-09-20
ACC-01722,Andrews-Jackson,Mid-Market,HR Tech,Midwest,88707.74,2025-01-06
ACC-01723,Austin-Morgan,SMB,Logistics,EMEA,11554.47,2024-07-19
ACC-01724,Williams-Johnson,Enterprise,EdTech,West,359674.03,2025-08-05
ACC-01725,"Williams, Reyes and Miller",SMB,Cybersecurity,EMEA,11294.09,2026-01-26
ACC-01726,White-Carlson,Mid-Market,Data Infrastructure,EMEA,36409.37,2025-08-25
ACC-01727,"Soto, Vaughn and Griffin",SMB,HealthTech,Midwest,12413.62,2025-08-06
ACC-01728,Edwards-Roth,Mid-Market,InsurTech,Northeast,37470.35,2025-11-25
ACC-01729,"Chang, Lamb and Miller",SMB,InsurTech,EMEA,12299.66,2025-07-27
ACC-01730,Bradley-Davis,Enterprise,FinTech,South,288699.55,2025-10-27
ACC-01731,"Mcdonald, Bryant and Cohen",SMB,E-commerce,South,22353.81,2025-02-20
ACC-01732,"Miranda, Ruiz and Meza",SMB,InsurTech,South,16424.77,2025-06-13
ACC-01733,Callahan PLC,Mid-Market,HR Tech,West,43065.65,2025-03-06
ACC-01734,Durham-Myers,SMB,E-commerce,West,14661.6,2024-12-08
ACC-01735,"Stark, Rivera and Valencia",SMB,Data Infrastructure,West,24834.5,2024-08-19
ACC-01736,Chavez-Johnson,Enterprise,EdTech,West,374268.52,2024-07-20
ACC-01737,Rodriguez-Mendoza,SMB,Legal Tech,West,18641.91,2024-04-09
ACC-01738,Campbell LLC,SMB,EdTech,West,18073.02,2025-10-03
ACC-01739,"Andrews, Romero and Sullivan",Enterprise,Legal Tech,Midwest,123430.6,2024-09-01
ACC-01740,"Robles, Nguyen and Banks",Enterprise,FinTech,Northeast,251099.26,2024-08-30
ACC-01741,Patel-Morales,Enterprise,Data Infrastructure,EMEA,225944.14,2024-04-07
ACC-01742,Allen-Sanchez,Mid-Market,Data Infrastructure,West,30559.76,2024-03-03
ACC-01743,Dickson Group,Enterprise,EdTech,Northeast,365925.96,2025-12-11
ACC-01744,Peterson Ltd,SMB,Cybersecurity,West,23624.97,2025-03-28
ACC-01745,"Reynolds, Baird and Bradley",SMB,Data Infrastructure,South,9118.43,2025-11-24
ACC-01746,Stephens-Young,SMB,FinTech,Northeast,22448.8,2025-02-15
ACC-01747,"Caldwell, Stevenson and Joseph",SMB,EdTech,Midwest,22697.91,2026-03-17
ACC-01748,Wilson-Carlson,Mid-Market,FinTech,South,49954.8,2026-03-25
ACC-01749,Peters-Short,SMB,Data Infrastructure,EMEA,9721.72,2025-10-28
ACC-01750,Parker Group,Enterprise,FinTech,South,250336.0,2025-08-24
ACC-01751,George Ltd,SMB,HealthTech,West,18117.98,2024-03-10
ACC-01752,"Wise, Gray and Snyder",Mid-Market,HR Tech,EMEA,33188.81,2025-06-05
ACC-01753,"Brown, Robinson and Taylor",SMB,EdTech,South,20318.59,2025-03-31
ACC-01754,"Berger, Fields and Smith",SMB,Cybersecurity,West,9028.35,2024-11-15
ACC-01755,Guerrero Group,Mid-Market,InsurTech,Northeast,45227.24,2025-07-08
ACC-01756,"Carter, Gilbert and West",Mid-Market,Cybersecurity,South,45063.84,2024-12-17
ACC-01757,Maldonado LLC,SMB,FinTech,EMEA,17969.48,2025-11-25
ACC-01758,Hudson-Gentry,SMB,HR Tech,EMEA,21926.12,2025-07-26
ACC-01759,Sellers-Zuniga,Mid-Market,EdTech,Northeast,37701.46,2024-07-24
ACC-01760,"Haas, Cooper and Davis",Mid-Market,HR Tech,West,47200.88,2025-11-14
ACC-01761,Carr PLC,SMB,Logistics,EMEA,19771.04,2026-05-22
ACC-01762,Abbott-Phelps,Mid-Market,E-commerce,EMEA,44476.05,2024-12-02
ACC-01763,Wood PLC,SMB,Logistics,West,16430.82,2024-01-04
ACC-01764,Smith PLC,Mid-Market,HR Tech,South,65554.8,2024-09-01
ACC-01765,Rodriguez-Campbell,SMB,E-commerce,South,11490.38,2024-07-07
ACC-01766,Young Ltd,Mid-Market,FinTech,Northeast,25642.99,2025-01-01
ACC-01767,"Long, Flores and Reyes",SMB,HealthTech,Midwest,12939.8,2024-07-18
ACC-01768,Graham-Clark,Mid-Market,E-commerce,West,88395.1,2024-07-22
ACC-01769,Wells and Sons,SMB,Cybersecurity,Midwest,23051.5,2026-01-06
ACC-01770,"Cruz, Middleton and Larsen",SMB,InsurTech,Midwest,11035.2,2024-01-23
ACC-01771,Roberts Ltd,SMB,Legal Tech,West,8356.89,2025-11-24
ACC-01772,Taylor Inc,SMB,HealthTech,Northeast,23913.94,2024-11-08
ACC-01773,"Smith, Griffith and Tucker",SMB,E-commerce,Northeast,19235.45,2025-06-23
ACC-01774,Proctor-Taylor,Enterprise,Data Infrastructure,South,362300.23,2024-03-07
ACC-01775,May Group,SMB,Cybersecurity,Midwest,11258.58,2025-01-22
ACC-01776,English-Dominguez,Mid-Market,E-commerce,EMEA,52920.11,2025-10-13
ACC-01777,Hanson-Gibson,SMB,FinTech,EMEA,17984.54,2026-05-24
ACC-01778,Arnold-Cole,SMB,Cybersecurity,Northeast,12201.92,2025-10-06
ACC-01779,Perez-Coleman,Mid-Market,Cybersecurity,EMEA,87944.98,2025-05-15
ACC-01780,Lane Ltd,SMB,HealthTech,South,21446.95,2025-09-21
ACC-01781,Joseph LLC,SMB,InsurTech,South,20772.24,2025-10-22
ACC-01782,House-Johnston,Mid-Market,E-commerce,South,58728.0,2024-07-02
ACC-01783,Good PLC,SMB,E-commerce,EMEA,19806.66,2026-01-02
ACC-01784,Bush-Wilson,Enterprise,Logistics,Northeast,270167.87,2025-10-15
ACC-01785,Nixon-Miller,Enterprise,Data Infrastructure,West,154231.88,2024-07-26
ACC-01786,"Simon, Terrell and Terrell",SMB,HR Tech,South,11716.09,2025-03-11
ACC-01787,Marshall-Miller,Enterprise,Data Infrastructure,Midwest,380004.66,2025-01-18
ACC-01788,"Davis, Kennedy and Harmon",SMB,HealthTech,Midwest,20777.59,2024-10-29
ACC-01789,"Miller, Schultz and Yates",SMB,E-commerce,Midwest,17927.36,2025-04-21
ACC-01790,Austin-Berger,SMB,E-commerce,South,15669.57,2025-03-18
ACC-01791,"Osborne, Harrison and Hunt",SMB,Logistics,Northeast,12641.33,2024-01-26
ACC-01792,Berry-Rivera,SMB,HR Tech,Northeast,18971.03,2025-01-02
ACC-01793,Yu-Yates,Enterprise,Legal Tech,EMEA,248965.21,2025-10-21
ACC-01794,Jackson-Neal,SMB,Legal Tech,Midwest,9672.95,2024-03-14
ACC-01795,"Curry, Acosta and Elliott",SMB,InsurTech,Midwest,13673.88,2025-11-22
ACC-01796,Soto PLC,SMB,Legal Tech,Northeast,11240.92,2025-09-10
ACC-01797,Berry Ltd,Enterprise,InsurTech,Northeast,92645.5,2024-11-02
ACC-01798,Lamb-Weber,SMB,E-commerce,South,24078.86,2026-04-21
ACC-01799,Washington-Martinez,Mid-Market,FinTech,South,67515.92,2026-02-18
ACC-01800,York LLC,Enterprise,EdTech,Midwest,160347.15,2026-02-06
